880735,专精特新,301162,国能日新
880735,专精特新,301182,凯旺科技
880735,专精特新,301189,奥尼电子
880735,专精特新,301192,泰祥股份
880735,专精特新,301195,北路智控
880735,专精特新,301196,唯科科技
880735,专精特新,301197,工大科雅
880735,专精特新,301201,诚达药业
880735,专精特新,301206,三元生物
880735,专精特新,301209,联合化学
880735,专精特新,301212,联盛化学
880735,专精特新,301213,观想科技
880735,专精特新,301218,华是科技
880735,专精特新,301225,恒勃股份
880735,专精特新,301233,盛帮股份
880735,专精特新,301234,五洲医疗
880735,专精特新,301235,华康医疗
880735,专精特新,301251,威尔高
880735,专精特新,301252,同星科技
880735,专精特新,301255,通力科技
880735,专精特新,301256,华融化学
880735,专精特新,301261,恒工精密
880735,专精特新,301266,宇邦新材
880735,专精特新,301269,华大九天
880735,专精特新,301272,英华特
880735,专精特新,301278,快可电子
880735,专精特新,301283,聚胶股份
880735,专精特新,301288,清研环境
880735,专精特新,301292,海科新源
880735,专精特新,301295,美硕科技
880735,专精特新,301300,远翔新材
880735,专精特新,301303,真兰仪表
880735,专精特新,301306,西测测试
880735,专精特新,301307,美利信
880735,专精特新,301308,江波龙
880735,专精特新,301310,鑫宏业
880735,专精特新,301311,昆船智能
880735,专精特新,301312,智立方
880735,专精特新,301314,科瑞思
880735,专精特新,301317,鑫磊股份
880735,专精特新,301319,唯特偶
880735,专精特新,301323,新莱福
880735,专精特新,301325,曼恩斯特
880735,专精特新,301332,德尔玛
880735,专精特新,301337,亚华电子
880735,专精特新,301338,凯格精机
880735,专精特新,301345,涛涛车业
880735,专精特新,301349,信德新材
880735,专精特新,301353,普莱得
880735,专精特新,301357,北方长龙
880735,专精特新,301359,东南电子
880735,专精特新,301360,荣旗科技
880735,专精特新,301361,众智科技
880735,专精特新,301362,民爆光电
880735,专精特新,301366,一博科技
880735,专精特新,301368,丰立智能
880735,专精特新,301373,凌玮科技
880735,专精特新,301386,未来电器
880735,专精特新,301388,欣灵电气
880735,专精特新,301395,仁信新材
880735,专精特新,301396,宏景科技
880735,专精特新,301398,星源卓镁
880735,专精特新,301399,英特科技
880735,专精特新,301413,安培龙
880735,专精特新,301421,波长光电
880735,专精特新,301448,开创电气
880735,专精特新,301459,丰茂股份
880735,专精特新,301488,豪恩汽电
880735,专精特新,301489,思泉新材
880735,专精特新,301499,维科精密
880735,专精特新,301509,金凯生科
880735,专精特新,301510,固高科技
880735,专精特新,301511,德福科技
880735,专精特新,301515,港通医疗
880735,专精特新,301518,长华化学
880735,专精特新,301519,舜禹股份
880735,专精特新,301525,儒竞科技
880735,专精特新,301528,多浦乐
880735,专精特新,301548,崇德科技
880735,专精特新,301550,斯菱股份
880735,专精特新,301566,达利凯普
880735,专精特新,301567,贝隆精密
880735,专精特新,301568,思泰克
880735,专精特新,301577,美信科技
880735,专精特新,600063,皖维高新
880735,专精特新,600099,林海股份
880735,专精特新,600105,永鼎股份
880735,专精特新,600148,长春一东
880735,专精特新,600238,海南椰岛
880735,专精特新,600288,大恒科技
880735,专精特新,600388,龙净环保
880735,专精特新,600436,片仔癀
880735,专精特新,600459,贵研铂业
880735,专精特新,600475,华光环能
880735,专精特新,600481,双良节能
880735,专精特新,600572,康恩贝
880735,专精特新,600784,鲁银投资
880735,专精特新,601702,华峰铝业
880735,专精特新,601718,际华集团
880735,专精特新,601798,蓝科高新
880735,专精特新,601908,京运通
880735,专精特新,603004,鼎龙科技
880735,专精特新,603013,亚普股份
880735,专精特新,603028,赛福天
880735,专精特新,603029,天鹅股份
880735,专精特新,603040,新坐标
880735,专精特新,603041,美思德
880735,专精特新,603048,浙江黎明
880735,专精特新,603061,金海通
880735,专精特新,603065,宿迁联盛
880735,专精特新,603066,音飞储存
880735,专精特新,603078,江化微
880735,专精特新,603079,圣达生物
880735,专精特新,603088,宁波精达
880735,专精特新,603089,正裕工业
880735,专精特新,603095,越剑智能
880735,专精特新,603098,森特股份
880735,专精特新,603109,神驰机电
880735,专精特新,603115,海星股份
880735,专精特新,603119,浙江荣泰
880735,专精特新,603127,昭衍新药
880735,专精特新,603131,上海沪工
880735,专精特新,603132,金徽股份
880735,专精特新,603158,腾龙股份
880735,专精特新,603166,福达股份
880735,专精特新,603185,弘元绿能
880735,专精特新,603191,望变电气
880735,专精特新,603192,汇得科技
880735,专精特新,603201,常润股份
880735,专精特新,603203,快克智能
880735,专精特新,603211,晋拓股份
880735,专精特新,603256,宏和科技
880735,专精特新,603267,鸿远电子
880735,专精特新,603270,金帝股份
880735,专精特新,603272,联翔股份
880735,专精特新,603275,众辰科技
880735,专精特新,603290,斯达半导
880735,专精特新,603311,金海高科
880735,专精特新,603321,梅轮电梯
880735,专精特新,603324,盛剑环境
880735,专精特新,603325,博隆技术
880735,专精特新,603330,天洋新材
880735,专精特新,603333,尚纬股份
880735,专精特新,603339,四方科技
880735,专精特新,603375,盛景微
880735,专精特新,603396,金辰股份
880735,专精特新,603439,贵州三力
880735,专精特新,603489,八方股份
880735,专精特新,603496,恒为科技
880735,专精特新,603507,振江股份
880735,专精特新,603520,司太立
880735,专精特新,603579,荣泰健康
880735,专精特新,603590,康辰药业
880735,专精特新,603607,京华激光
880735,专精特新,603657,春光科技
880735,专精特新,603663,三祥新材
880735,专精特新,603666,亿嘉和
880735,专精特新,603678,火炬电子
880735,专精特新,603690,至纯科技
880735,专精特新,603722,阿科力
880735,专精特新,603725,天安新材
880735,专精特新,603728,鸣志电器
880735,专精特新,603738,泰晶科技
880735,专精特新,603757,大元泵业
880735,专精特新,603786,科博达
880735,专精特新,603809,豪能股份
880735,专精特新,603826,坤彩科技
880735,专精特新,603895,天永智能
880735,专精特新,603912,佳力图
880735,专精特新,603949,雪龙集团
880735,专精特新,603956,威派格
880735,专精特新,603966,法兰泰克
880735,专精特新,603987,康德莱
880735,专精特新,603995,甬金股份
880735,专精特新,605016,百龙创园
880735,专精特新,605111,新洁能
880735,专精特新,605118,力鼎光电
880735,专精特新,605123,派克新材
880735,专精特新,605183,确成股份
880735,专精特新,605199,葫芦娃
880735,专精特新,605298,必得科技
880735,专精特新,605305,中际联合
880735,专精特新,605358,立昂微
880735,专精特新,605376,博迁新材
880735,专精特新,605389,长龄液压
880735,专精特新,605399,晨光新材
880735,专精特新,605488,福莱新材
880735,专精特新,688003,天准科技
880735,专精特新,688010,福光股份
880735,专精特新,688011,新光光电
880735,专精特新,688013,天臣医疗
880735,专精特新,688017,绿的谐波
880735,专精特新,688019,安集科技
880735,专精特新,688020,方邦股份
880735,专精特新,688021,奥福环保
880735,专精特新,688022,瀚川智能
880735,专精特新,688025,杰普特
880735,专精特新,688026,洁特生物
880735,专精特新,688027,国盾量子
880735,专精特新,688032,禾迈股份
880735,专精特新,688035,德邦科技
880735,专精特新,688039,当虹科技
880735,专精特新,688045,必易微
880735,专精特新,688046,药康生物
880735,专精特新,688048,长光华芯
880735,专精特新,688049,炬芯科技
880735,专精特新,688050,爱博医疗
880735,专精特新,688057,金达莱
880735,专精特新,688058,宝兰德
880735,专精特新,688059,华锐精密
880735,专精特新,688060,云涌科技
880735,专精特新,688063,派能科技
880735,专精特新,688065,凯赛生物
880735,专精特新,688067,爱威科技
880735,专精特新,688069,德林海
880735,专精特新,688070,纵横股份
880735,专精特新,688071,华依科技
880735,专精特新,688077,大地熊
880735,专精特新,688080,映翰通
880735,专精特新,688085,三友医疗
880735,专精特新,688090,瑞松科技
880735,专精特新,688092,爱科科技
880735,专精特新,688100,威胜信息
880735,专精特新,688106,金宏气体
880735,专精特新,688107,安路科技
880735,专精特新,688108,赛诺医疗
880735,专精特新,688110,东芯股份
880735,专精特新,688112,鼎阳科技
880735,专精特新,688113,联测科技
880735,专精特新,688120,华海清科
880735,专精特新,688123,聚辰股份
880735,专精特新,688125,安达智能
880735,专精特新,688131,皓元医药
880735,专精特新,688135,利扬芯片
880735,专精特新,688138,清溢光电
880735,专精特新,688141,杰华特
880735,专精特新,688143,长盈通
880735,专精特新,688147,微导纳米
880735,专精特新,688150,莱特光电
880735,专精特新,688151,华强科技
880735,专精特新,688152,麒麟信安
880735,专精特新,688153,唯捷创芯
880735,专精特新,688155,先惠技术
880735,专精特新,688156,路德环境
880735,专精特新,688158,优刻得
880735,专精特新,688159,有方科技
880735,专精特新,688165,埃夫特
880735,专精特新,688168,安博通
880735,专精特新,688170,德龙激光
880735,专精特新,688179,阿拉丁
880735,专精特新,688181,八亿时空
880735,专精特新,688182,灿勤科技
880735,专精特新,688184,帕瓦股份
880735,专精特新,688186,广大特材
880735,专精特新,688188,柏楚电子
880735,专精特新,688190,云路股份
880735,专精特新,688191,智洋创新
880735,专精特新,688193,仁度生物
880735,专精特新,688195,腾景科技
880735,专精特新,688198,佰仁医疗
880735,专精特新,688199,久日新材
880735,专精特新,688200,华峰测控
880735,专精特新,688201,信安世纪
880735,专精特新,688203,海正生材
880735,专精特新,688205,德科立
880735,专精特新,688206,概伦电子
880735,专精特新,688208,道通科技
880735,专精特新,688209,英集芯
880735,专精特新,688210,统联精密
880735,专精特新,688211,中科微至
880735,专精特新,688215,瑞晟智能
880735,专精特新,688218,江苏北人
880735,专精特新,688219,会通股份
880735,专精特新,688220,翱捷科技
880735,专精特新,688228,开普云
880735,专精特新,688230,芯导科技
880735,专精特新,688233,神工股份
880735,专精特新,688234,天岳先进
880735,专精特新,688236,春立医疗
880735,专精特新,688237,超卓航科
880735,专精特新,688239,航宇科技
880735,专精特新,688244,永信至诚
880735,专精特新,688257,新锐股份
880735,专精特新,688268,华特气体
880735,专精特新,688269,凯立新材
880735,专精特新,688273,麦澜德
880735,专精特新,688275,万润新能
880735,专精特新,688277,天智航
880735,专精特新,688280,精进电动
880735,专精特新,688283,坤恒顺维
880735,专精特新,688286,敏芯股份
880735,专精特新,688289,圣湘生物
880735,专精特新,688290,景业智能
880735,专精特新,688291,金橙子
880735,专精特新,688295,中复神鹰
880735,专精特新,688296,和达科技
880735,专精特新,688299,长阳科技
880735,专精特新,688300,联瑞新材
880735,专精特新,688301,奕瑞科技
880735,专精特新,688305,科德数控
880735,专精特新,688307,中润光学
880735,专精特新,688308,欧科亿
880735,专精特新,688310,迈得医疗
880735,专精特新,688312,燕麦科技
880735,专精特新,688317,之江生物
880735,专精特新,688319,欧林生物
880735,专精特新,688320,禾川科技
880735,专精特新,688322,奥比中光
880735,专精特新,688323,瑞华泰
880735,专精特新,688325,赛微微电
880735,专精特新,688327,云从科技
880735,专精特新,688328,深科达
880735,专精特新,688329,艾隆科技
880735,专精特新,688330,宏力达
880735,专精特新,688332,中科蓝讯
880735,专精特新,688335,复洁环保
880735,专精特新,688339,亿华通
880735,专精特新,688350,富淼科技
880735,专精特新,688351,微电生理
880735,专精特新,688353,华盛锂电
880735,专精特新,688355,明志科技
880735,专精特新,688357,建龙微纳
880735,专精特新,688360,德马科技
880735,专精特新,688367,工大高科
880735,专精特新,688368,晶丰明源
880735,专精特新,688369,致远互联
880735,专精特新,688377,迪威尔
880735,专精特新,688380,中微半导
880735,专精特新,688387,信科移动
880735,专精特新,688392,骄成超声
880735,专精特新,688395,正弦电气
